z_mm,center_x_mm,center_y_mm,extent_x_mm,extent_y_mm,offset_from_reference_mm,jump_from_previous_mm
35.30000010000001,-0.0004256489539606889,0.0,39.79915002797096,39.79213295974748,0.0004256489539606889,0.0004256489539606889
35.50000010000001,-0.001276952505509854,0.0,39.39744742086787,39.3922119628717,0.001276952505509854,0.0008513035515491651
35.70000010000001,-0.0021282560570607956,0.0,38.99574481376476,38.992290965995906,0.0021282560570607956,0.0008513035515509415
35.90000010000001,-0.0029795596086099607,0.0,38.59404220666167,38.59236996912013,0.0029795596086099607,0.0008513035515491651
36.10000010000001,-0.003830863160159126,0.0,38.192339599558565,38.19244897224434,0.003830863160159126,0.0008513035515491651
36.30000010000001,-0.004682166711708291,0.0,37.79063699245546,37.79252797536855,0.004682166711708291,0.0008513035515491651
36.50000010000001,-0.0055334702632592325,0.0,37.38893438535237,37.39260697849277,0.0055334702632592325,0.0008513035515509415
36.70000010000001,-0.006384773814808398,0.0,36.98723177824927,36.99268598161698,0.006384773814808398,0.0008513035515491651
36.90000010000001,-0.007234433590795675,0.0,36.5855324586973,36.5927649847412,0.007234433590795675,0.000849659775987277
37.10000010000001,-0.007155318246235609,0.0,36.18569068938642,36.19284398786541,0.007155318246235609,7.911534456006564e-05
37.30000010000001,-0.007076202901673767,0.0,35.78584892007554,35.792922990989624,0.007076202901673767,7.9115344561842e-05
37.50000010000001,-0.006997087557111925,0.0,35.38600715076467,35.393001994113845,0.006997087557111925,7.9115344561842e-05
37.70000010000001,-0.006917972212550083,0.0,34.98616538145379,34.99308099723805,0.006917972212550083,7.9115344561842e-05
37.90000010000001,-0.0068388568679900175,0.0,34.58632361214291,34.593160000362275,0.0068388568679900175,7.911534456006564e-05
38.10000010000001,-0.0067597415234281755,0.0,34.18648184283203,34.19323900348648,0.0067597415234281755,7.9115344561842e-05
38.30000010000001,-0.0066806261788663335,0.0,33.78664007352115,33.79331800661069,0.0066806261788663335,7.9115344561842e-05
38.50000010000001,-0.0066015108343044915,0.0,33.38679830421028,33.39339700973492,0.0066015108343044915,7.9115344561842e-05
38.70000010000001,-0.0060540513037175,5.696740942795486e-05,32.98789296718938,32.99378116889385,0.006054319323737433,0.0005504155006606018
38.90000010000001,-0.005044826667493396,0.00017010197672284733,32.58991090789503,32.59446619739806,0.0050476936107035604,0.0010155460583738572
